,angle
0,1.0323947884664075
1,0.8132834069314363
2,1.25729346420777
3,1.5988611723518624
4,1.830944079878237
5,2.037894343719567
6,3.2684019727484968
7,3.47438653949236
8,3.9421078188589496
9,4.0139720998122925
10,3.7755921924355174
11,3.71757799185238
12,3.700441409904766
13,3.6092668907226426
14,3.4675821093441686
15,3.394694652783707
16,2.779327913412599
17,2.367627179671702
18,1.3615958791847396
19,1.182696584859378
20,1.071648078821606
21,0.4613984907551949
22,0.6147837379534937
23,1.7314023889393362
24,2.2820852433251346
25,4.242231351529625
26,6.805552562757101
27,8.929281624071875
28,10.665656578390621
29,14.975490870594246
30,17.49493555980814
31,19.670586524712785
32,21.361819947571245
33,22.033984691198786
34,22.10454991443086
35,22.111250034399156
36,22.4391021209582
37,22.38562534407049
38,22.24293084375506
39,22.154823051279365
40,22.040939231514372
41,22.092836370177903
42,21.085787565083095
43,20.66258478342208
44,20.171186671688186
45,16.63156362587104
46,12.93810844016353
47,11.59742215690437
48,10.471853151573203
49,6.865201973293877
50,5.4019566797980305
51,5.548946538106925
52,5.022806008225888
53,4.608996883215016
54,4.541540648586967
55,4.917639903988907
56,4.706874541387299
57,3.896254903724832
58,3.2680475962150446
59,3.8238892683129286
60,3.416514061859796
61,3.2797447117619867
62,3.0262486293940127
63,2.9321006419340976
64,3.2849456775360117
65,4.048393441261306
66,3.953240700949332
67,3.9475172614739087
68,3.658431042647561
69,3.164197073748246
70,2.8453001292742472
71,2.8400004721663397
72,3.1819819705138466
73,3.4425677958456506
74,3.6394793338398266
75,3.007351155763747
76,2.3719043197132454
77,2.4315578307695342
78,2.0933547369113295
79,2.0881946688085904
80,1.922239476301479
81,1.7845458974022992
82,1.8379106770898954
83,1.9831565143712644
84,1.9575779836153302
85,1.8289675838495758
86,1.6522992493706894
87,1.6667583804390615
88,1.6444215595004386
89,1.5774600289082759
90,1.6304251364142655
91,1.3344216372242068
92,0.5759104028117991
93,0.05075032672597638
94,1.4430890599425783
95,2.5032280341418933
96,2.6546437922595505
97,2.4565660794113797
98,2.29635884256196
99,2.0875990501244166
100,1.9952373077860919
101,1.9769066111833415
102,1.8963084048676493
103,1.8760488604005805
104,2.192278744840161
105,2.2685195049332725
106,2.3075150088362024
107,2.5146116281853033
108,3.5214250432311447
109,3.550073674627903
110,3.519753088299272
111,3.934059685130781
112,4.625392790663798
113,5.447930158218556
114,6.19466391890021
115,6.677720646767737
116,7.663786698309161
117,8.254158454075375
118,8.83418058260124
119,9.885904009957397
120,10.525468766913162
121,10.928766942308082
122,11.343515276860192
123,11.58592570000878
124,11.626972038550207
125,11.787852937717405
126,11.822607895913782
127,11.91511081272509
128,12.064237007047097
129,12.070230856381611
130,12.074925628727325
131,12.150201070737815
132,12.096971539346109
133,11.27715535458066
134,10.68313808444883
135,10.577275309445572
136,10.286613762883164
137,9.842449257622748
138,9.279619448307377
139,8.348332103103644
140,7.8118818735918465
141,7.317396628108978
142,6.846285556034696
143,6.263327960923784
144,4.726658478774306
145,3.421334630631914
146,2.2717881012629086
147,1.2979768775903342
148,0.6308081098218248
149,0.05762111394268224
150,0.5339811943805431
151,0.72344272225424
152,1.01429245248824
153,1.3248702933944854
154,1.556621064234097
155,1.616789919205539
156,1.4886232001476338
157,1.3703464379549606
158,1.3096964912502658
159,1.2343238890387593
160,1.2704602666453864
161,1.505748724187462
162,1.8141712826541705
163,1.9808922039623567
164,2.136013274751814
165,2.4732589677148487
166,2.4881357447425994
167,2.377622090456461
168,2.3057477412516123
169,1.9683273962566936
170,1.5931384827395136
171,1.1051544578072339
172,0.8453531828411333
173,0.6182318180993958
174,0.6109571949653424
175,0.6027187442283052
176,0.7525500339434249
177,1.27854291963027
178,1.6726255991722498
179,1.6660119328402203
180,1.665196122079628
181,1.7771491525729854
182,1.9227596486859093
183,1.7445454662970132
184,1.3191912218715713
185,0.9874989456114381
186,1.0814141573966463
187,0.7323314005086944
188,0.5778389841694892
189,1.33528905669154
190,2.2094455483917814
191,4.75677274026582
192,5.765294510919975
193,7.202074507040616
194,6.6007883408006665
195,5.436853056732341
196,4.617883689669899
197,4.240803969277046
198,4.463645771625225
199,5.428715922277929
200,6.222228270751442
201,7.166708530455942
202,7.62613548901693
203,5.595530285869475
204,2.114879982607294
205,0.4475674845132723
206,2.540870054180265
207,5.7385734533181285
208,9.432684657763716
209,12.964029283028239
210,16.474275935468956
211,19.866465237785864
212,23.236841765963977
213,26.241035436491636
214,26.794985516430838
215,35.42329039218259
216,55.41460382259925
217,76.2536150785956
218,103.17532129699123
219,116.3579447898534
220,123.64352648416076
221,118.07621076231068
222,108.45367519549251
223,107.04805461825391
224,86.06327729100771
225,42.208390753110585
226,26.66591966633419
227,17.241443003003674
228,11.31485326675749
229,13.026707969676174
230,15.419775473193392
231,18.254911593202614
232,22.68784805491415
233,27.1520986738891
234,34.60805282024922
235,40.50411564311097
236,45.07515711614629
237,48.209256881020075
238,53.04298126419243
239,64.7697493106262
240,82.68145591532299
241,95.37593297804031
242,106.46018671986451
243,113.45516922214394
244,112.23088479267217
245,109.87787609495975
246,104.46166304282686
247,88.66557851785204
248,67.98631605805433
249,55.12313051430689
250,39.18302449511639
251,31.741794287981588
252,27.280414207553733
253,24.968707231819405
254,22.07684976222378
255,22.040833813658683
256,21.585863725696058
257,22.182056181890736
258,24.44771811188958
259,29.39164984435839
260,35.784524897724964
261,42.21778773555642
262,49.8592872799592
263,61.13912885021763
264,72.90708286374547
