,angle
0,28.090256768703377
1,30.397495098766246
2,33.401566710550185
3,35.459803035139814
4,35.431258205637924
5,33.78859096332635
6,32.835689510922776
7,31.23478272998363
8,30.825666576702723
9,30.47720323167529
10,30.734936763904592
11,30.82330526786939
12,33.1454124228961
13,33.87970050856145
14,35.38692548829119
15,35.03896380346459
16,34.81705969933457
17,34.09401884713004
18,34.03603905674748
19,33.95217834447539
20,34.10048666979243
21,34.08897422160191
22,34.15833025946608
23,35.00267520528921
24,34.94136954175171
25,34.649624469046486
26,34.03361525409681
27,33.774436108237225
28,33.29335539684293
29,33.61259457353805
30,33.46042266384336
31,33.642476258514684
32,34.221692234477
33,33.65862053615313
34,34.225344235942636
35,34.305390160349184
36,33.6269071042344
37,32.63487235838525
38,32.0674309162513
39,32.18756825969118
40,32.27791929024829
41,32.193815188952826
42,32.18317731166447
43,32.13075976020867
44,31.906458214431648
45,31.831022384452258
46,31.8920973068082
47,31.79220124246046
48,31.791717023093806
49,31.79516845909864
50,31.844183056118286
51,31.750596471837692
52,32.06228734064121
53,32.20426417150417
54,32.394872482276035
55,32.476142602591324
56,32.48906884412293
57,32.60961827725651
58,32.68689817241006
59,32.73151001318623
60,32.66305461597135
61,32.82115351002774
62,32.913512922515146
63,32.98169194508847
64,33.03892795350784
65,33.08708846206141
66,33.16062146256604
67,33.204316061728996
68,33.72815404045488
69,33.713382803217165
70,33.58323776626843
71,33.813888131057624
72,33.97368623258648
73,34.073048377127726
74,34.566296152793015
75,34.72941715525333
76,34.800635969427134
77,34.515323179001484
78,34.52039318150651
79,34.51542322872891
80,34.49414442462948
81,34.08373660834237
82,33.68162057651182
83,33.55580802280273
84,33.77033398649196
85,33.806525069452576
86,33.93099961300093
87,34.01466565852967
88,34.13447587752127
89,34.13495224995075
90,34.32500015093591
91,34.203738484952204
92,34.040949598337214
93,33.24165560271656
94,33.151462244484726
95,32.86017125508406
96,31.540118986634734
97,31.214845275578536
98,30.94402004931585
99,31.135321700618327
100,32.31838790801136
101,33.1467923246226
102,33.95199978054633
103,35.629901074373024
104,36.11817185990486
105,36.54032515199098
106,37.12423721097491
107,37.78153097699645
108,38.47646915896708
109,38.26888046502177
110,38.408610901506
111,37.96362641349458
112,37.567209340608954
113,36.53293800842948
114,36.342335771664395
115,36.25892526396102
116,36.322333046917834
117,36.049533256593534
118,35.484092225992015
119,34.969608675108816
120,33.31456846340244
121,30.988067398719714
122,30.311427288450744
123,29.516944424001565
124,31.508478832221662
125,31.99999472674944
126,32.05686451242952
127,32.19964253473387
128,32.082424041664645
129,31.787008824045852
130,31.85885161917754
131,32.061459293245754
132,32.08048971556999
133,32.407158184919275
134,32.467714233497034
135,32.349452904496474
136,31.901777778180808
137,31.79379812001052
138,31.718099660231182
139,31.508212245856818
140,31.534287518985604
141,31.650697847601055
142,31.619478993553148
143,31.70955823595844
144,31.551070661103765
145,30.48342778074867
146,30.658389783770573
147,29.316992416114726
148,28.841954838486846
149,28.612941995050225
150,28.454415808045717
151,28.41131404290382
152,28.574153934157348
153,28.627067747006464
154,28.48989105752514
155,28.6887572285623
156,28.951672206881142
157,29.331596359277093
158,29.4098601395464
159,29.71080964331468
160,29.838118601901403
161,29.966273611659165
162,30.57444841538861
163,31.02576651163394
164,32.54500754384064
165,33.78054920380381
166,33.495344251883736
167,34.396540964936165
168,34.7467483136572
169,35.21800387254739
170,36.20130077079974
171,36.97152251980135
172,38.381703594066735
173,41.23748899694963
174,42.25758395857653
175,42.58590527949311
176,42.68173531578143
177,42.324768976480854
178,42.88370230505705
179,42.493011839395884
180,42.27153970479315
181,41.395555903594385
182,42.58197057063557
183,41.971274643670874
184,40.37657205492814
185,39.290641817078296
186,38.31065027914511
187,37.57853376995035
188,38.08110803766262
189,38.678823514715056
190,41.181485250932525
191,40.64583686281832
192,40.33797197568978
193,40.62549187635177
194,40.28000093215502
195,34.96118632005265
196,35.154053658276915
197,35.401196020321855
198,37.474723916055126
199,37.595905537881066
200,37.2966647986599
201,37.64544453529036
202,37.50516304798577
203,37.008220742027504
204,36.27137915261057
205,35.73474441481786
206,35.15697736145131
207,35.1996547239097
208,34.50183289192444
209,31.079605439556428
210,32.95994092018545
211,37.16407118760195
212,38.1950874720562
213,38.608306113992064
214,38.876352202560874
215,38.772965303199285
216,39.465092107283866
217,38.96154823125753
218,39.00942424664899
219,39.452980954290034
220,40.60278548191236
221,40.5254949807496
222,40.22615098928773
223,39.55473888736228
224,39.30111618432453
225,39.59848028578453
226,39.56857901459827
227,39.481034511281564
228,39.2654552936061
229,39.24737005113805
230,39.701732213107206
231,39.07857776881203
232,38.99344549087835
233,38.645129926133265
234,37.61545970219366
235,35.89122358414419
236,36.69598092326488
237,40.80927629027583
238,41.020318662421715
239,41.07620198017664
240,40.98837597539491
241,40.74565068882847
242,41.31208452415026
243,41.791526255382415
244,42.93625113652873
245,43.59256986431256
246,44.147152200307566
247,42.31692615876021
248,42.04949629746659
249,41.64901825297347
250,41.562209316411945
251,41.490295416761
252,38.91335862304161
253,36.23317638047814
254,35.47152391613801
255,34.68386722417299
256,34.933424403299924
257,36.18289141787278
258,39.03029653330568
259,39.5390027344261
260,41.28992365566112
261,42.39076273855053
262,42.67300987423046
263,43.50789710861254
264,44.24416190718031
265,42.783919636564036
266,41.802250138385375
267,41.514707663273676
268,41.3909800894064
269,41.965505478675404
270,46.081291019079025
271,47.35526935667158
272,46.88229470602957
273,44.644694678212616
274,40.48753944741788
275,33.386778984356184
276,34.07054763956761
277,34.13967354168951
278,31.554834447097225
279,30.456454312411488
280,31.23605889152295
281,29.573825631870715
282,28.51630296794055
283,26.76378396806511
284,27.354771873973426
285,27.371747066353127
286,29.30511901222516
287,29.83743875662382
288,31.710398438230637
289,32.29436551482158
290,32.49280000872796
291,32.21231651770618
292,32.49228490656706
293,32.74439971768549
294,33.614050366161095
295,34.261242027450024
296,34.327353056403815
297,33.93591635238595
298,33.18733318163677
299,33.35937083955898
300,34.34904523521068
301,34.84560877561669
302,35.66071794725812
303,36.271327646593996
304,37.088273360021006
305,38.161114424218155
306,41.16484075102048
307,44.126400665072744
308,45.92622815129348
309,45.8284872939966
310,46.77401436837005
311,46.94457411546333
312,46.461848710856096
313,44.87465584789041
314,44.80151392607701
315,45.21411499988981
316,45.37187232431404
317,43.88195749808962
318,42.68206114136096
319,42.024924977661215
320,42.7408769240375
321,42.291926259857114
322,40.88148262930622
323,41.039200560455065
324,40.8895558997867
325,40.45814678546147
326,40.21535761405836
327,40.71075318382592
328,40.75661621264841
329,40.599505543153064
330,40.3201269884408
331,40.02101353195687
332,40.034505951531386
333,40.5212819657425
334,41.769212630550335
335,42.32849843311359
336,43.13985562106369
337,42.84401518910728
338,40.990573498644025
339,38.58864486889384
340,34.56529845751503
341,33.89715120299978
342,34.024965422613285
343,36.08288865139027
344,37.53866332784021
345,39.67364156074952
346,42.251912368142406
347,43.35778406953426
348,43.5725508758584
349,43.360128210925375
350,43.36743134377327
351,42.87474928491474
352,43.241134784160884
353,43.01905236021984
354,43.14559651528789
355,43.5533746988862
356,43.48274601380736
357,42.46454374185455
358,41.931170165831205
359,42.08742613334148
360,43.588750204056836
361,44.505794739196496
362,44.120904834046435
363,43.456739825258914
364,43.2257309891854
365,41.79572693727247
366,41.10375634017883
367,41.1924545328525
368,41.48718566470662
369,41.126653628033935
370,40.91603593909567
371,41.31342306247391
372,41.49743089503469
373,40.667108315090864
374,40.20840902076235
375,39.92052689026475
376,39.805981222515314
377,40.28118348204551
378,40.82183441460582
379,41.24620029207655
380,41.9078724995046
381,42.34083364552127
382,42.47698047822213
383,42.545395735472184
384,42.857468144070495
385,43.02980197140409
386,41.960737195747356
387,41.743740670033496
388,41.47438875008174
389,41.28810596677417
390,41.56033048455733
391,42.01262229551547
392,43.87485075625943
393,44.37496636124407
394,44.687357704676344
395,45.2100682598388
396,44.126121949158694
397,43.91689733643119
398,44.62150281404561
399,44.427428406545005
400,44.842041269936864
401,45.177658440210614
402,45.28755340535672
403,45.68894468704709
404,46.123831804807125
405,46.53843821981292
406,46.78501075238994
407,46.63690311970115
408,44.58499905495436
